person_a,person_b,ok,byte_errors
Emanuel_Ginobili,Paul_McCartney,0,32
George_HW_Bush,Paul_McCartney,0,32
Yoriko_Kawaguchi,Junichiro_Koizumi,0,32
Sarah_Hughes,Fernando_Henrique_Cardoso,0,32
Wayne_Ferreira,Gunter_Pleuger,0,32
Eduardo_Duhalde,Elton_John,0,32
Roman_Polanski,Chen_Shui-bian,0,32
Rudolph_Giuliani,Julianne_Moore,0,31
John_Abizaid,Javier_Solana,0,32
Bill_McBride,Naomi_Watts,0,32
Michelle_Yeoh,Yashwant_Sinha,0,32
Elsa_Zylberstein,Jose_Manuel_Durao_Barroso,0,32
Michelle_Yeoh,Martina_McBride,0,32
Prince_Charles,Oswaldo_Paya,0,32
Saddam_Hussein,Michael_Phelps,0,32
Angela_Merkel,Spencer_Abraham,0,32
Hosni_Mubarak,Jose_Maria_Aznar,0,32
Charles_Moose,Hillary_Clinton,0,32
Fernando_Henrique_Cardoso,Arnold_Schwarzenegger,0,31
Prince_Charles,Roman_Polanski,0,32
Jan_Ullrich,Elsa_Zylberstein,0,32
Gordon_Brown,Alan_Greenspan,0,32
Kevin_Costner,Elton_John,0,31
Bulent_Ecevit,Jack_Straw,0,32
Li_Zhaoxing,Fujio_Cho,0,31
Ariel_Sharon,Elsa_Zylberstein,0,31
Heizo_Takenaka,Habib_Rizieq,0,32
Charlton_Heston,Paul_Burrell,0,32
Ralf_Schumacher,Renee_Zellweger,0,32
George_Lopez,Gil_de_Ferran,0,32
John_Stockton,Sergei_Ivanov,0,31
Hu_Jintao,Gerhard_Schroeder,0,31
Wen_Jiabao,David_Trimble,0,31
Vladimir_Putin,Joseph_Biden,0,32
Heidi_Klum,Tung_Chee-hwa,0,32
Albert_Costa,Igor_Ivanov,0,32
Tim_Henman,Amelie_Mauresmo,0,32
Paul_Wolfowitz,Gwyneth_Paltrow,0,32
Vojislav_Kostunica,Silvan_Shalom,0,32
Hal_Gehman,Albert_Costa,0,32
Valentino_Rossi,Pedro_Malan,0,31
Gloria_Macapagal_Arroyo,Meryl_Streep,0,32
Valery_Giscard_dEstaing,John_Negroponte,0,32
John_Abizaid,Ciro_Gomes,0,31
Robert_De_Niro,Venus_Williams,0,32
Victoria_Clarke,Harrison_Ford,0,32
Roman_Polanski,Monica_Seles,0,32
Zinedine_Zidane,Ralf_Schumacher,0,32
Paul_McCartney,Jelena_Dokic,0,32
Hamid_Karzai,Trent_Lott,0,32
Carlos_Moya,Sylvester_Stallone,0,32
Michael_Powell,Robert_Kocharian,0,32
Megawati_Sukarnoputri,Frank_Solich,0,32
Frank_Solich,Jeb_Bush,0,32
Wen_Jiabao,John_Ashcroft,0,32
Martin_Scorsese,Claudia_Pechstein,0,32
Martin_McGuinness,Goldie_Hawn,0,32
Vojislav_Kostunica,Hal_Gehman,0,32
Hosni_Mubarak,Sheryl_Crow,0,32
Recep_Tayyip_Erdogan,Jennifer_Aniston,0,32
Ai_Sugiyama,Pierce_Brosnan,0,32
Nicole_Kidman,Salma_Hayek,0,32
Carrie-Anne_Moss,Vicente_Fox,0,32
Gregg_Popovich,Chanda_Rubin,0,32
Salma_Hayek,Jacques_Rogge,0,32
Natalie_Maines,George_Robertson,0,32
Mireya_Moscoso,Bertie_Ahern,0,30
Kim_Clijsters,Paul_Wolfowitz,0,32
David_Nalbandian,George_HW_Bush,0,32
Walter_Mondale,Venus_Williams,0,32
Ai_Sugiyama,Recep_Tayyip_Erdogan,0,31
Nicanor_Duarte_Frutos,Tiger_Woods,0,32
Roh_Moo-hyun,Hillary_Clinton,0,32
Mariah_Carey,Luis_Horna,0,32
Condoleezza_Rice,George_Robertson,0,32
Nancy_Pelosi,Andre_Agassi,0,32
Tang_Jiaxuan,David_Heymann,0,32
Paul_ONeill,Bernard_Law,0,31
Rainer_Schuettler,Tommy_Thompson,0,32
Hugo_Chavez,Mark_Hurlbert,0,32
Jackie_Chan,Vladimir_Putin,0,32
Renee_Zellweger,Vaclav_Havel,0,32
Denzel_Washington,Arnoldo_Aleman,0,32
Oswaldo_Paya,Tom_Crean,0,32
Elton_John,Mark_Philippoussis,0,32
Paul_Burrell,Jennifer_Capriati,0,32
Bill_Clinton,Meryl_Streep,0,32
Bill_Simon,Hugo_Chavez,0,32
John_Allen_Muhammad,Scott_Peterson,0,32
Joschka_Fischer,Gordon_Brown,0,32
Robert_Mueller,Jacques_Rogge,0,32
Sergio_Vieira_De_Mello,Benazir_Bhutto,0,32
Liza_Minnelli,Bill_Frist,0,32
Michael_Schumacher,Tariq_Aziz,0,32
Vicente_Fernandez,Colin_Montgomerie,0,32
James_Blake,Vaclav_Havel,0,32
Ben_Affleck,Tim_Robbins,0,32
Pamela_Anderson,Brad_Johnson,0,31
Brad_Johnson,Leonid_Kuchma,0,31
Hugh_Grant,Tommy_Franks,0,32
Luis_Horna,Pamela_Anderson,0,31
Zhu_Rongji,Choi_Sung-hong,0,32
Jeong_Se-hyun,Mark_Philippoussis,0,32
Madonna,Dick_Cheney,0,32
Vicente_Fox,Tariq_Aziz,0,31
Albert_Costa,Clay_Aiken,0,32
Jiri_Novak,Sergei_Ivanov,0,31
Clint_Eastwood,Rudolph_Giuliani,0,31
Roman_Polanski,Colin_Farrell,0,32
Abdullah_Gul,Oswaldo_Paya,0,32
Martin_McGuinness,Jim_Furyk,0,32
Sergio_Vieira_De_Mello,William_Ford_Jr,0,32
Eduardo_Duhalde,Mohamed_ElBaradei,0,32
Peter_Struck,Ricardo_Lagos,0,32
Luiz_Inacio_Lula_da_Silva,William_Macy,0,32
Dominique_de_Villepin,Russell_Simmons,0,32
Roy_Moore,Antonio_Palocci,0,32
Tariq_Aziz,Angelina_Jolie,0,32
Larry_Brown,Jean_Chretien,0,32
Jiri_Novak,George_Clooney,0,32
Paul_Martin,Vladimir_Putin,0,32
Alejandro_Toledo,Paul_McCartney,0,32
Zhu_Rongji,Tariq_Aziz,0,32
Xavier_Malisse,Emma_Watson,0,32
Bulent_Ecevit,Martina_McBride,0,32
Gerhard_Schroeder,Erika_Harold,0,32
Peter_Struck,David_Heymann,0,32
Gerhard_Schroeder,Kate_Hudson,0,32
Michelle_Kwan,Kurt_Warner,0,32
Roger_Federer,Carlos_Moya,0,32
Sophia_Loren,Liza_Minnelli,0,32
Eduardo_Duhalde,Mark_Philippoussis,0,32
Mahathir_Mohamad,Michelle_Yeoh,0,32
Tom_Hanks,Sophia_Loren,0,32
Juan_Pablo_Montoya,Heizo_Takenaka,0,32
Roman_Polanski,Mohammed_Al-Douri,0,32
Li_Peng,Kate_Hudson,0,31
Tom_Daschle,Jennifer_Lopez,0,31
Muhammad_Saeed_al-Sahhaf,Kate_Hudson,0,32
Tom_Cruise,George_Lopez,0,32
Gil_de_Ferran,Carrie-Anne_Moss,0,32
Emanuel_Ginobili,Gene_Robinson,0,32
Jack_Straw,Ludivine_Sagnier,0,32
Bulent_Ecevit,Al_Sharpton,0,32
Richard_Gere,Jim_Furyk,0,31
Jiri_Novak,Carla_Del_Ponte,0,31
Arnold_Schwarzenegger,Pervez_Musharraf,0,32
Colin_Powell,Antonio_Palocci,0,32
Angela_Merkel,John_Travolta,0,32
Edward_Lu,Bill_Gates,0,32
Ciro_Gomes,Tom_Ridge,0,31
Jennifer_Garner,Sergio_Vieira_De_Mello,0,32
Michael_Phelps,John_Manley,0,32
Ali_Naimi,Vicente_Fernandez,0,32
Gil_de_Ferran,David_Trimble,0,32
Tom_Cruise,Valentino_Rossi,0,32
Jeb_Bush,Bill_McBride,0,31
Sergei_Ivanov,Spencer_Abraham,0,32
Robert_Zoellick,Luiz_Inacio_Lula_da_Silva,0,32
Eduardo_Duhalde,Grant_Hackett,0,32
Queen_Elizabeth_II,Kevin_Spacey,0,32
Hugh_Grant,John_Ashcroft,0,31
Chanda_Rubin,John_Snow,0,32
Rob_Marshall,Nia_Vardalos,0,32
Brad_Johnson,Carlos_Moya,0,32
Christine_Baumgartner,Benjamin_Netanyahu,0,32
Nancy_Pelosi,Elsa_Zylberstein,0,31
Meryl_Streep,Antonio_Banderas,0,32
Clay_Aiken,Bill_Frist,0,32
John_Ashcroft,Muhammad_Saeed_al-Sahhaf,0,32
Kim_Dae-jung,Allyson_Felix,0,32
Steve_Nash,Mike_Krzyzewski,0,32
Hans_Blix,Mohammed_Al-Douri,0,31
Colin_Powell,Gwyneth_Paltrow,0,32
Hosni_Mubarak,Jean_Chretien,0,32
Tom_Hanks,Natalie_Coughlin,0,32
Fidel_Castro,Russell_Simmons,0,32
Silvan_Shalom,JK_Rowling,0,32
Peter_Struck,Richard_Gere,0,32
Zhu_Rongji,Jeremy_Greenstock,0,32
Goldie_Hawn,Cesar_Gaviria,0,31
Natalie_Maines,Michelle_Kwan,0,32
Jiang_Zemin,Robert_Kocharian,0,32
Sean_OKeefe,Jacques_Chirac,0,32
Jennifer_Lopez,JK_Rowling,0,32
Paul_Bremer,Adrien_Brody,0,32
Edmund_Stoiber,Queen_Elizabeth_II,0,32
Colin_Montgomerie,Elizabeth_Hurley,0,32
Sophia_Loren,Tony_Blair,0,32
William_Macy,William_Donaldson,0,32
Mohamed_ElBaradei,Tony_Blair,0,32
Joan_Laporta,Sharon_Stone,0,32
Ralf_Schumacher,Pedro_Almodovar,0,32
Elton_John,Li_Zhaoxing,0,32
Juan_Carlos_Ferrero,Michael_Phelps,0,31
Edward_Lu,Roy_Moore,0,32
Mark_Hurlbert,Paula_Radcliffe,0,32
Donald_Rumsfeld,Queen_Rania,0,32
John_Travolta,Tom_Ridge,0,32
Vojislav_Kostunica,Xanana_Gusmao,0,32
Vicente_Fox,Fernando_Gonzalez,0,32
Mahathir_Mohamad,Jean_Chretien,0,32
Michael_Bloomberg,Chanda_Rubin,0,32
Bulent_Ecevit,Sergey_Lavrov,0,32
Victoria_Clarke,Mike_Martz,0,32
Andy_Roddick,David_Trimble,0,32
Fernando_Gonzalez,LeBron_James,0,32
Ashanti,Recep_Tayyip_Erdogan,0,32
Martin_McGuinness,Gerhard_Schroeder,0,31
Tom_Harkin,Antonio_Banderas,0,32
Colin_Farrell,Renee_Zellweger,0,32
Spencer_Abraham,Bill_Frist,0,32
George_Robertson,Jesse_Jackson,0,32
Billy_Crystal,Arnoldo_Aleman,0,32
Dick_Cheney,Paradorn_Srichaphan,0,32
Meryl_Streep,Bob_Graham,0,32
Mohammed_Al-Douri,Paul_Wolfowitz,0,32
Christine_Baumgartner,Keanu_Reeves,0,32
Jeb_Bush,Ana_Palacio,0,32
Saddam_Hussein,Antonio_Banderas,0,32
Alastair_Campbell,Paul_Burrell,0,32
Joan_Laporta,Jake_Gyllenhaal,0,32
Jake_Gyllenhaal,LeBron_James,0,32
Donald_Rumsfeld,Pervez_Musharraf,0,32
John_Bolton,Andre_Agassi,0,32
Bill_Gates,Tommy_Haas,0,32
Vanessa_Redgrave,Jason_Kidd,0,32
Nicole_Kidman,Sheryl_Crow,0,32
Ben_Affleck,Clint_Eastwood,0,32
Saddam_Hussein,Roman_Polanski,0,31
Gwyneth_Paltrow,Renee_Zellweger,0,31
Calista_Flockhart,Justine_Pasek,0,32
George_HW_Bush,Leonardo_DiCaprio,0,32
Edward_Lu,Arnold_Schwarzenegger,0,32
Bill_Graham,Sergei_Ivanov,0,30
Richard_Gere,James_Kelly,0,32
George_HW_Bush,Valentino_Rossi,0,32
Heizo_Takenaka,Catherine_Deneuve,0,32
Fernando_Henrique_Cardoso,Mike_Martz,0,32
Tommy_Haas,Shimon_Peres,0,32
Angela_Merkel,Carlos_Moya,0,31
Fidel_Castro,Pamela_Anderson,0,32
Guillermo_Coria,Mahmoud_Abbas,0,32
Justin_Timberlake,Nicanor_Duarte_Frutos,0,32
Nancy_Pelosi,Tom_Daschle,0,32
Arminio_Fraga,Vicente_Fox,0,32
Edward_Lu,Nicole_Kidman,0,32
Michael_Schumacher,Gunter_Pleuger,0,32
Tang_Jiaxuan,Thaksin_Shinawatra,0,32
Paul_Bremer,Al_Gore,0,31
Lindsay_Davenport,Richard_Virenque,0,32
Michelle_Yeoh,Igor_Ivanov,0,32
Pierce_Brosnan,Maria_Soledad_Alvear_Valenzuela,0,32
Alan_Greenspan,Robert_De_Niro,0,31
Kevin_Costner,Colin_Farrell,0,32
Naji_Sabri,Gonzalo_Sanchez_de_Lozada,0,32
William_Macy,Arminio_Fraga,0,32
Taha_Yassin_Ramadan,Elsa_Zylberstein,0,32
Dennis_Kucinich,Clara_Harris,0,32
Binyamin_Ben-Eliezer,Bulent_Ecevit,0,32
Britney_Spears,Vanessa_Redgrave,0,32
Wen_Jiabao,Jack_Straw,0,32
Nia_Vardalos,Spencer_Abraham,0,31
Pedro_Almodovar,Natalie_Coughlin,0,32
Richard_Gere,Sylvester_Stallone,0,32
Maria_Soledad_Alvear_Valenzuela,Fujio_Cho,0,32
Brad_Johnson,Julianne_Moore,0,32
Pedro_Malan,Madonna,0,32
Joan_Laporta,Jack_Straw,0,32
Jimmy_Carter,Ariel_Sharon,0,32
Vojislav_Kostunica,Megawati_Sukarnoputri,0,31
Joseph_Biden,Paula_Radcliffe,0,32
Thaksin_Shinawatra,Gil_de_Ferran,0,32
Shimon_Peres,Yashwant_Sinha,0,32
Monica_Seles,Paul_Bremer,0,32
Mike_Myers,Charles_Moose,0,32
Vaclav_Havel,Tom_Crean,0,32
Angelina_Jolie,Tom_Cruise,0,32
John_Manley,Li_Zhaoxing,0,32
Fidel_Castro,Jennifer_Garner,0,32
Sharon_Stone,Charlton_Heston,0,31
Xanana_Gusmao,John_McCain,0,32
Saddam_Hussein,Angela_Bassett,0,32
Tiger_Woods,Hamid_Karzai,0,32
Kamal_Kharrazi,Rick_Perry,0,32
Nia_Vardalos,Vincent_Brooks,0,32
Mohammed_Al-Douri,Charles_Moose,0,32
Jose_Maria_Aznar,Guillermo_Coria,0,32
Luis_Ernesto_Derbez_Bautista,Robert_Mueller,0,31
Queen_Elizabeth_II,Mahmoud_Abbas,0,32
Carlos_Menem,Jose_Manuel_Durao_Barroso,0,32
Michelle_Kwan,William_Macy,0,31
Hans_Blix,Spencer_Abraham,0,31
Vladimir_Putin,Ai_Sugiyama,0,32
Chanda_Rubin,Tommy_Franks,0,32
Jesse_Jackson,Tony_Stewart,0,32
Arnoldo_Aleman,Sarah_Hughes,0,32
Keanu_Reeves,Emma_Watson,0,32
Mick_Jagger,Scott_Peterson,0,32
Peter_Struck,Ariel_Sharon,0,32
Megawati_Sukarnoputri,Carmen_Electra,0,32
Benjamin_Netanyahu,Rainer_Schuettler,0,32
Bob_Stoops,Kate_Hudson,0,32
Christine_Baumgartner,Kim_Ryong-sung,0,32
Tom_Ridge,Justin_Timberlake,0,32
Allyson_Felix,Geoff_Hoon,0,32
Binyamin_Ben-Eliezer,Venus_Williams,0,32
Pervez_Musharraf,Vanessa_Redgrave,0,31
Chanda_Rubin,Catherine_Zeta-Jones,0,32
Gwyneth_Paltrow,Larry_Brown,0,32
Dennis_Hastert,Xavier_Malisse,0,32
Kate_Hudson,Walter_Mondale,0,32
Julie_Gerberding,Shimon_Peres,0,32
Robert_De_Niro,Roh_Moo-hyun,0,32
Chanda_Rubin,Kim_Ryong-sung,0,31
Ray_Romano,Woody_Allen,0,30
Sean_OKeefe,Kamal_Kharrazi,0,32
Thaksin_Shinawatra,James_Wolfensohn,0,32
Hu_Jintao,Paula_Radcliffe,0,32
Cruz_Bustamante,Tommy_Thompson,0,31
Alejandro_Toledo,Xavier_Malisse,0,31
Gwyneth_Paltrow,John_Manley,0,32
Bill_Simon,Mahathir_Mohamad,0,32
Charles_Taylor,Dominique_de_Villepin,0,32
Rainer_Schuettler,Sean_OKeefe,0,32
Cesar_Gaviria,Ashanti,0,32
Jennifer_Garner,Elizabeth_Smart,0,32
Frank_Solich,Bulent_Ecevit,0,32
JK_Rowling,Vicente_Fernandez,0,32
Ai_Sugiyama,Bertie_Ahern,0,32
Michelle_Yeoh,Naomi_Watts,0,32
George_Pataki,Paul_Wolfowitz,0,32
Claudia_Pechstein,Carlos_Moya,0,32
Winona_Ryder,Elizabeth_Hurley,0,32
James_Wolfensohn,Mohamed_ElBaradei,0,32
John_Stockton,Winona_Ryder,0,32
Hillary_Clinton,Roy_Moore,0,32
Carrie-Anne_Moss,James_Kelly,0,31
Victoria_Clarke,Condoleezza_Rice,0,32
Maria_Shriver,Bill_Graham,0,31
Madonna,Alastair_Campbell,0,32
Tommy_Haas,Rudolph_Giuliani,0,32
Tom_Harkin,Romano_Prodi,0,30
Ben_Affleck,Pervez_Musharraf,0,32
Juan_Pablo_Montoya,Lindsay_Davenport,0,32
Guillermo_Coria,Ari_Fleischer,0,32
Bob_Stoops,Alan_Greenspan,0,32
Mariah_Carey,Matthew_Perry,0,31
Robert_Kocharian,Laura_Bush,0,32
Billy_Crystal,Nicole_Kidman,0,32
John_Allen_Muhammad,Nicanor_Duarte_Frutos,0,32
Gregg_Popovich,Harrison_Ford,0,32
Emanuel_Ginobili,Jelena_Dokic,0,32
Jiri_Novak,Nancy_Pelosi,0,31
Pierce_Brosnan,Edmund_Stoiber,0,32
Angelina_Jolie,Vojislav_Kostunica,0,32
Justine_Pasek,Natalie_Coughlin,0,32
Bill_Graham,Mohammed_Al-Douri,0,32
Hosni_Mubarak,Roger_Federer,0,32
Tom_Crean,Carla_Del_Ponte,0,32
Meryl_Streep,Hugh_Grant,0,32
Silvio_Berlusconi,Paul_Burrell,0,32
Arnold_Schwarzenegger,Heizo_Takenaka,0,32
Mariah_Carey,John_Stockton,0,32
Vicente_Fernandez,Kristanna_Loken,0,32
Joan_Laporta,Matthew_Perry,0,32
Hugo_Chavez,Mike_Weir,0,32
Yasser_Arafat,Javier_Solana,0,32
Pervez_Musharraf,George_Lopez,0,32
Jose_Manuel_Durao_Barroso,Lindsay_Davenport,0,32
Elizabeth_Hurley,Joseph_Biden,0,32
John_Snow,Michael_Bloomberg,0,32
Yashwant_Sinha,Cesar_Gaviria,0,31
Tom_Daschle,Ian_Thorpe,0,32
Gordon_Brown,Vicente_Fernandez,0,32
John_Stockton,Michael_Powell,0,31
Rainer_Schuettler,Bob_Stoops,0,32
Roman_Polanski,Wen_Jiabao,0,32
Paul_Wolfowitz,Julianne_Moore,0,32
Natalie_Coughlin,Vojislav_Kostunica,0,32
Matthew_Perry,Adrien_Brody,0,31
Kristanna_Loken,Amelie_Mauresmo,0,32
Rick_Perry,Steve_Nash,0,32
Kim_Dae-jung,Alejandro_Toledo,0,31
Sheryl_Crow,Recep_Tayyip_Erdogan,0,32
Nancy_Pelosi,Jean_Charest,0,32
Albert_Costa,Mike_Myers,0,32
Kevin_Costner,Jennifer_Garner,0,32
Natalie_Maines,Fernando_Gonzalez,0,32
Jonathan_Edwards,Jacques_Rogge,0,31
John_Howard,Ben_Affleck,0,32
Cruz_Bustamante,Ray_Romano,0,32
Joschka_Fischer,Bob_Hope,0,32
Paul_Bremer,George_HW_Bush,0,32
Adrien_Brody,Goldie_Hawn,0,32
Ahmed_Chalabi,Allyson_Felix,0,32
Vanessa_Redgrave,Ricardo_Lagos,0,32
Tim_Robbins,Hosni_Mubarak,0,32
Madonna,Eduardo_Duhalde,0,32
Joe_Lieberman,Angela_Merkel,0,32
Ann_Veneman,George_W_Bush,0,32
Edmund_Stoiber,Elton_John,0,32
Alan_Greenspan,Peter_Struck,0,32
Norm_Coleman,Celine_Dion,0,32
Michelle_Yeoh,Paul_McCartney,0,32
Fernando_Gonzalez,Joe_Lieberman,0,32
John_Abizaid,Woody_Allen,0,32
Hu_Jintao,Yoriko_Kawaguchi,0,32
Sergio_Vieira_De_Mello,Bill_Clinton,0,32
Thaksin_Shinawatra,Michael_Powell,0,31
Thomas_OBrien,Kalpana_Chawla,0,31
Ann_Veneman,Clint_Eastwood,0,31
Lance_Armstrong,Kevin_Spacey,0,32
Dennis_Hastert,Martin_McGuinness,0,32
Renee_Zellweger,Martin_Scorsese,0,32
Thaksin_Shinawatra,Fidel_Castro,0,32
Shimon_Peres,Martina_McBride,0,32
Binyamin_Ben-Eliezer,Lance_Bass,0,32
Carlos_Moya,Clara_Harris,0,32
Martina_McBride,Carrie-Anne_Moss,0,32
Oswaldo_Paya,Michael_Bloomberg,0,32
Jean_Charest,Zinedine_Zidane,0,32
Robert_Duvall,Carla_Del_Ponte,0,32
Calista_Flockhart,Gonzalo_Sanchez_de_Lozada,0,31
Holly_Hunter,Mahmoud_Abbas,0,32
Romano_Prodi,Jackie_Chan,0,32
Muhammad_Ali,David_Nalbandian,0,32
Habib_Rizieq,Muhammad_Saeed_al-Sahhaf,0,32
Steve_Lavin,John_Stockton,0,32
Jean_Charest,Jacques_Rogge,0,32
Antonio_Banderas,Valery_Giscard_dEstaing,0,32
Cameron_Diaz,Robert_Redford,0,32
Grant_Hackett,Vanessa_Redgrave,0,32
Norm_Coleman,Hamid_Karzai,0,31
James_Blake,Heidi_Klum,0,32
Clint_Eastwood,Richard_Virenque,0,31
Serena_Williams,Justine_Pasek,0,32
Dick_Cheney,Robert_Kocharian,0,31
Valery_Giscard_dEstaing,Victoria_Clarke,0,32
Gerry_Adams,Pete_Sampras,0,32
LeBron_James,Edmund_Stoiber,0,31
Rainer_Schuettler,Joseph_Biden,0,32
Sylvester_Stallone,Hugh_Grant,0,32
Ricardo_Lagos,Luis_Gonzalez_Macchi,0,32
George_Robertson,Tiger_Woods,0,32
John_Abizaid,Gwyneth_Paltrow,0,32
Michael_Bloomberg,Paul_Martin,0,32
Michael_Douglas,Gregg_Popovich,0,32
Tom_Daschle,Romano_Prodi,0,32
Thaksin_Shinawatra,Brad_Johnson,0,31
Pierce_Brosnan,Colin_Powell,0,32
John_McCain,Jennifer_Lopez,0,32
Kofi_Annan,Binyamin_Ben-Eliezer,0,32
Sergei_Ivanov,Xanana_Gusmao,0,32
Li_Peng,Robert_Redford,0,31
Chen_Shui-bian,Bob_Graham,0,32
Bill_Simon,John_Stockton,0,32
Cruz_Bustamante,Gordon_Brown,0,32
Mariah_Carey,Choi_Sung-hong,0,31
Brad_Johnson,Hans_Blix,0,32
Yao_Ming,Maria_Shriver,0,32
Enrique_Bolanos,Tommy_Haas,0,32
Michael_Chiklis,Jake_Gyllenhaal,0,32
Ai_Sugiyama,John_Negroponte,0,32
Hugo_Chavez,Sergio_Vieira_De_Mello,0,32
Sergey_Lavrov,Hitomi_Soga,0,32
Dominique_de_Villepin,Julianne_Moore,0,32
Jose_Maria_Aznar,Jacques_Rogge,0,32
Alejandro_Toledo,David_Anderson,0,32
Justine_Pasek,Ann_Veneman,0,32
Dick_Cheney,Yoriko_Kawaguchi,0,32
Tom_Ridge,Mohammed_Al-Douri,0,32
Martin_McGuinness,Jennifer_Aniston,0,32
Salma_Hayek,Elton_John,0,31
King_Abdullah_II,Chanda_Rubin,0,31
Harrison_Ford,Justin_Timberlake,0,32
Steve_Nash,Britney_Spears,0,32
Celine_Dion,Eduardo_Duhalde,0,32
Joseph_Biden,Cruz_Bustamante,0,32
Steffi_Graf,Nicole_Kidman,0,32
Jean-David_Levitte,Bill_Frist,0,32
Vojislav_Kostunica,Li_Zhaoxing,0,32
Jean_Charest,Angelina_Jolie,0,32
Amelia_Vega,Ari_Fleischer,0,32
Hillary_Clinton,Juan_Pablo_Montoya,0,32
Julianne_Moore,Mariah_Carey,0,32
Richard_Gere,Dick_Cheney,0,32
Hugh_Grant,Kamal_Kharrazi,0,31
Nia_Vardalos,Tommy_Franks,0,32
Paradorn_Srichaphan,Bernard_Law,0,32
Juan_Carlos_Ferrero,Cesar_Gaviria,0,32
John_Kerry,Oscar_De_La_Hoya,0,32
Venus_Williams,Mick_Jagger,0,32
Natalie_Maines,Jennifer_Capriati,0,32
Charles_Taylor,Jonathan_Edwards,0,32
Elsa_Zylberstein,Jay_Garner,0,32
Hugo_Chavez,Tim_Henman,0,32
Renee_Zellweger,Paul_Burrell,0,32
Elton_John,Gwyneth_Paltrow,0,32
Paul_Martin,Jan_Ullrich,0,32
Walter_Mondale,Silvan_Shalom,0,32
Michael_Bloomberg,Luis_Horna,0,32
Robert_Mueller,Billy_Crystal,0,32
Gwyneth_Paltrow,Yasser_Arafat,0,32
LeBron_James,Gerhard_Schroeder,0,32
Kevin_Costner,Gwyneth_Paltrow,0,31
Zhu_Rongji,Billy_Crystal,0,32
Antonio_Banderas,King_Abdullah_II,0,32
Clara_Harris,Russell_Simmons,0,32
Al_Sharpton,Jeong_Se-hyun,0,31
Mohamed_ElBaradei,Bulent_Ecevit,0,32
David_Trimble,Mireya_Moscoso,0,32
Mike_Martz,Xavier_Malisse,0,32
Paul_Martin,Roger_Moore,0,32
Andre_Agassi,George_HW_Bush,0,32
John_Bolton,Rick_Perry,0,32
Naomi_Watts,Pervez_Musharraf,0,32
Mark_Philippoussis,Susan_Sarandon,0,32
Boris_Becker,Steve_Nash,0,31
Benazir_Bhutto,Benjamin_Netanyahu,0,32
Larry_Brown,Mohamed_ElBaradei,0,31
Gonzalo_Sanchez_de_Lozada,George_Robertson,0,32
Dennis_Hastert,Maria_Soledad_Alvear_Valenzuela,0,32
John_Negroponte,Spencer_Abraham,0,32
Elsa_Zylberstein,Kevin_Spacey,0,32
Dennis_Hastert,Gonzalo_Sanchez_de_Lozada,0,32
Binyamin_Ben-Eliezer,Thomas_OBrien,0,32
Marcelo_Rios,Tang_Jiaxuan,0,32
Kim_Dae-jung,Mohamed_ElBaradei,0,32
Christine_Todd_Whitman,Angela_Bassett,0,32
Binyamin_Ben-Eliezer,Jennifer_Lopez,0,32
Ann_Veneman,Hillary_Clinton,0,32
Charlton_Heston,Martin_Scorsese,0,32
Charles_Moose,Al_Sharpton,0,32
Benazir_Bhutto,Gwyneth_Paltrow,0,32
Kurt_Warner,Diana_Krall,0,32
Arnold_Schwarzenegger,Gloria_Macapagal_Arroyo,0,32
Emanuel_Ginobili,Roy_Moore,0,32
David_Anderson,Gordon_Brown,0,32
Ludivine_Sagnier,Pierce_Brosnan,0,31
Ricardo_Sanchez,Sergio_Vieira_De_Mello,0,32
Liza_Minnelli,Silvio_Berlusconi,0,32
John_Kerry,Edward_Lu,0,32
Wen_Jiabao,Ron_Dittemore,0,31
Richard_Gephardt,Justin_Timberlake,0,31
Madonna,Amelie_Mauresmo,0,32
Carlos_Moya,George_Lopez,0,31
Heidi_Klum,Robert_Redford,0,32
Adrien_Brody,Gunter_Pleuger,0,32
Pierce_Brosnan,Muhammad_Ali,0,32
Naji_Sabri,Amelia_Vega,0,32
Choi_Sung-hong,Antonio_Palocci,0,32
Muhammad_Ali,Tom_Ridge,0,32
Silvan_Shalom,George_HW_Bush,0,32
Tim_Henman,Al_Gore,0,32
Dick_Cheney,Dennis_Hastert,0,32
Dennis_Hastert,Charles_Taylor,0,32
Carmen_Electra,Vanessa_Redgrave,0,32
Ari_Fleischer,George_Lopez,0,31
Clint_Eastwood,Jason_Kidd,0,32
Valentino_Rossi,Vladimir_Putin,0,32
Ludivine_Sagnier,Oswaldo_Paya,0,32
Winona_Ryder,Mick_Jagger,0,32
Bill_Clinton,Nick_Nolte,0,32
Arnoldo_Aleman,John_Edwards,0,32
Martin_McGuinness,Condoleezza_Rice,0,32
Kim_Ryong-sung,Paul_Bremer,0,32
George_Clooney,Pete_Sampras,0,32
Jennifer_Lopez,Eduardo_Duhalde,0,32
Jesse_Jackson,Nia_Vardalos,0,32
Maria_Soledad_Alvear_Valenzuela,Jelena_Dokic,0,31
Justin_Timberlake,Jean_Charest,0,32
Edward_Lu,Habib_Rizieq,0,32
Pamela_Anderson,Charles_Moose,0,32
Colin_Montgomerie,Dominique_de_Villepin,0,32
Vicente_Fox,Bill_Frist,0,32
Bertie_Ahern,John_Ashcroft,0,31
Erika_Harold,Colin_Montgomerie,0,32
Bertie_Ahern,Tariq_Aziz,0,32
